temperatura,umidade,velocidade_vento,precipitacao_mm,dias_sem_chuva,brilho,frp,confianca,ndvi,declividade,bioma,estado,estacao_seca,vento_forte,alto_risco
25.4,69.0,7.6,0.0,30,347.6,27.8,65.0,0.8,14.4,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,349.5,27.8,65.0,0.8,9.5,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,344.1,7.6,65.0,0.8,12.0,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,345.2,7.6,65.0,0.8,7.3,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,333.0,2.9,65.0,0.8,12.9,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,334.2,5.9,65.0,0.8,11.9,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,354.1,8.0,65.0,0.8,14.3,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,333.7,8.0,65.0,0.8,13.6,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,353.2,8.0,65.0,0.8,12.9,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,344.4,6.7,65.0,0.8,9.5,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,353.2,8.1,65.0,0.8,11.2,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,345.7,24.1,65.0,0.8,15.3,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,349.7,6.6,65.0,0.8,6.7,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,338.4,7.8,65.0,0.8,6.9,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,347.0,5.9,65.0,0.8,10.9,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,330.7,5.9,65.0,0.8,12.1,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,344.6,6.5,65.0,0.8,5.9,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,331.5,4.8,65.0,0.8,9.6,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,340.3,3.2,65.0,0.8,9.5,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,328.7,3.0,65.0,0.8,0.0,Amazonia,AM,0,0,1
25.4,69.0,7.6,0.0,30,353.9,12.0,65.0,0.8,8.9,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,338.0,5.1,65.0,0.8,9.2,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,345.1,4.7,65.0,0.8,9.2,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,333.0,5.7,65.0,0.8,17.1,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,347.2,10.5,65.0,0.8,3.9,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,332.1,4.3,65.0,0.8,5.9,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,330.5,3.8,65.0,0.8,0.0,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,331.4,3.8,65.0,0.8,7.6,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,351.2,5.5,65.0,0.8,8.0,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,333.8,5.5,65.0,0.8,7.5,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,341.6,3.3,65.0,0.8,15.5,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,331.6,4.6,65.0,0.8,14.3,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,348.9,4.6,65.0,0.8,10.4,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,337.6,4.6,65.0,0.8,8.1,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,339.5,4.0,65.0,0.8,15.1,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,333.0,4.2,65.0,0.8,9.9,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,340.2,18.3,65.0,0.8,5.9,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,334.5,4.2,65.0,0.8,1.4,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,339.1,4.2,65.0,0.8,7.8,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,349.8,6.4,65.0,0.8,13.8,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,343.5,12.4,65.0,0.8,21.4,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,330.6,3.5,65.0,0.8,10.3,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,339.7,7.0,65.0,0.8,6.2,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,341.6,7.0,65.0,0.8,4.1,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,333.9,7.4,65.0,0.7,12.8,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,345.2,7.4,65.0,0.7,1.2,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,340.6,9.3,65.0,0.8,12.8,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,329.0,4.3,65.0,0.7,14.1,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,333.9,32.8,65.0,0.8,12.2,Amazonia,AM,0,0,1
25.4,69.0,7.6,0.0,30,327.9,1.8,65.0,0.8,8.9,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,327.8,2.8,65.0,0.8,12.8,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,328.4,1.7,65.0,0.8,10.9,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,333.2,8.7,65.0,0.8,6.1,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,335.8,3.2,65.0,0.8,19.3,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,331.9,2.5,65.0,0.8,8.2,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,333.4,6.7,65.0,0.8,13.9,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,6.3,95.0,0.8,0.0,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,354.7,5.8,65.0,0.8,16.4,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,333.9,4.6,65.0,0.8,17.3,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,335.6,2.7,65.0,0.8,10.1,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,331.4,3.8,65.0,0.8,12.8,Amazonia,AM,0,0,1
25.4,69.0,7.6,0.0,30,332.6,2.5,65.0,0.8,12.8,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,338.8,4.2,65.0,0.8,6.8,Amazonia,AM,0,0,1
25.4,69.0,7.6,0.0,30,328.6,1.9,65.0,0.8,12.7,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,340.4,6.3,65.0,0.8,6.0,Amazonia,AM,0,0,1
25.4,69.0,7.6,0.0,30,336.5,9.2,65.0,0.8,7.0,Amazonia,AM,0,0,1
25.4,69.0,7.6,0.0,30,347.1,9.2,65.0,0.8,15.6,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,344.9,9.1,65.0,0.8,14.9,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,334.5,1.5,65.0,0.8,6.5,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,335.4,7.7,65.0,0.8,6.3,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,333.7,2.0,65.0,0.8,6.8,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,328.6,1.7,65.0,0.8,13.7,Amazonia,AM,0,0,1
25.4,69.0,7.6,0.0,30,343.0,6.4,65.0,0.8,5.0,Amazonia,AM,0,0,1
25.4,69.0,7.6,0.0,30,353.6,7.6,65.0,0.8,11.8,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,333.8,17.1,65.0,0.8,13.7,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,341.8,6.2,65.0,0.8,9.6,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,332.1,2.9,65.0,0.8,15.1,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,332.0,2.9,65.0,0.8,8.5,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,347.6,8.7,65.0,0.8,8.9,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,343.7,9.2,65.0,0.8,5.1,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,337.5,3.5,65.0,0.8,15.1,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,336.4,5.5,65.0,0.8,6.2,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,331.4,2.1,65.0,0.8,11.7,Amazonia,AM,0,0,1
25.4,69.0,7.6,0.0,30,337.5,5.3,65.0,0.8,9.6,Amazonia,AM,0,0,1
25.4,69.0,7.6,0.0,30,335.7,5.1,65.0,0.8,4.7,Amazonia,AM,0,0,0
25.4,69.0,7.6,0.0,30,329.5,4.5,65.0,0.5,7.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,347.7,6.7,65.0,0.5,16.9,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,341.9,9.5,65.0,0.5,11.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,336.2,4.0,65.0,0.5,5.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,353.0,6.9,65.0,0.5,11.5,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,334.9,7.1,65.0,0.5,9.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,330.2,7.4,65.0,0.5,27.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,330.1,5.6,65.0,0.5,11.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,328.2,4.9,65.0,0.5,8.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,330.1,3.2,65.0,0.5,17.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,333.9,3.1,65.0,0.5,0.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,329.0,2.4,65.0,0.5,10.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,347.0,4.8,65.0,0.5,20.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,341.9,4.8,65.0,0.5,9.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,328.6,2.7,65.0,0.5,1.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,336.2,5.4,65.0,0.5,8.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,334.9,3.7,65.0,0.5,17.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,367.0,6.7,95.0,0.5,11.9,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,313.4,2.9,65.0,0.5,5.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,315.8,4.4,65.0,0.6,6.6,Pantanal,MT,0,0,0
25.4,69.0,7.6,0.0,30,356.2,7.8,65.0,0.6,7.2,Pantanal,MT,0,0,1
25.4,69.0,7.6,0.0,30,302.5,1.2,65.0,0.5,11.8,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,307.9,7.8,65.0,0.6,16.7,Pantanal,MT,0,0,0
25.4,69.0,7.6,0.0,30,335.5,4.4,65.0,0.6,15.3,Pantanal,MT,0,0,0
25.4,69.0,7.6,0.0,30,338.1,7.8,65.0,0.6,12.3,Pantanal,MT,0,0,0
25.4,69.0,7.6,0.0,30,302.7,2.6,65.0,0.5,3.3,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,314.0,2.6,65.0,0.5,3.4,Desconhecido,MT,0,0,1
25.4,69.0,7.6,0.0,30,306.3,1.2,65.0,0.6,12.7,Pantanal,MT,0,0,0
25.4,69.0,7.6,0.0,30,310.3,4.3,65.0,0.5,3.3,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,312.1,2.2,65.0,0.6,8.9,Pantanal,MT,0,0,0
25.4,69.0,7.6,0.0,30,303.4,1.2,65.0,0.6,11.5,Pantanal,MT,0,0,0
25.4,69.0,7.6,0.0,30,325.7,2.6,65.0,0.5,4.3,Desconhecido,MT,0,0,1
25.4,69.0,7.6,0.0,30,331.3,4.3,65.0,0.5,4.9,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,321.0,3.1,65.0,0.5,9.5,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,316.1,3.2,65.0,0.5,12.5,Desconhecido,MT,0,0,1
25.4,69.0,7.6,0.0,30,317.0,3.1,65.0,0.5,15.3,Desconhecido,MT,0,0,1
25.4,69.0,7.6,0.0,30,321.2,3.2,65.0,0.5,13.0,Desconhecido,MT,0,0,1
25.4,69.0,7.6,0.0,30,311.4,1.9,65.0,0.5,10.4,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,308.0,1.8,65.0,0.5,6.3,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,305.0,1.1,65.0,0.5,4.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,327.3,6.8,65.0,0.5,7.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,314.7,2.1,65.0,0.5,12.0,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,309.4,1.2,65.0,0.5,11.7,Desconhecido,MT,0,0,1
25.4,69.0,7.6,0.0,30,309.3,2.1,65.0,0.5,0.0,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,315.3,2.1,65.0,0.5,6.1,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,308.2,1.2,65.0,0.5,16.0,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,300.9,2.1,65.0,0.5,10.4,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,305.4,2.1,65.0,0.5,2.9,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,303.4,1.2,65.0,0.7,21.8,Mata Atlantica,GO,0,0,0
25.4,69.0,7.6,0.0,30,335.8,3.4,65.0,0.5,9.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,335.0,5.8,65.0,0.5,11.9,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,349.2,10.0,65.0,0.5,12.0,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,307.9,0.6,65.0,0.5,8.2,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,304.3,0.2,65.0,0.5,6.4,Desconhecido,PR,0,0,1
25.4,69.0,7.6,0.0,30,330.6,4.7,65.0,0.7,20.6,Mata Atlantica,??,0,0,1
25.4,69.0,7.6,0.0,30,297.7,0.7,65.0,0.5,15.0,Desconhecido,SP,0,0,1
25.4,69.0,7.6,0.0,30,367.0,7.2,95.0,0.7,14.1,Mata Atlantica,??,0,0,1
25.4,69.0,7.6,0.0,30,307.4,7.2,65.0,0.7,12.9,Mata Atlantica,??,0,0,0
25.4,69.0,7.6,0.0,30,299.2,0.5,65.0,0.5,5.0,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,298.9,2.0,65.0,0.5,16.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,296.7,0.7,65.0,0.7,5.8,Mata Atlantica,SP,0,0,0
25.4,69.0,7.6,0.0,30,301.8,0.8,65.0,0.5,11.4,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,304.6,1.2,65.0,0.5,1.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,304.0,0.8,65.0,0.5,0.0,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,306.1,0.8,65.0,0.5,11.6,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,312.0,0.9,65.0,0.5,6.0,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,302.2,0.9,65.0,0.5,0.1,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,303.3,0.6,65.0,0.5,12.7,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,338.4,5.6,65.0,0.5,20.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,303.9,4.4,65.0,0.5,16.9,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,306.1,0.9,65.0,0.5,8.7,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,307.7,1.8,65.0,0.5,10.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,304.0,1.4,65.0,0.5,14.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,307.9,1.8,65.0,0.5,15.6,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,314.7,1.2,65.0,0.5,8.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,321.4,2.3,65.0,0.5,10.2,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,300.3,1.2,65.0,0.5,11.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,308.5,1.5,65.0,0.5,12.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,303.4,1.1,65.0,0.5,9.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,315.9,2.2,65.0,0.5,9.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,321.0,2.2,65.0,0.5,16.9,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,335.1,4.8,65.0,0.5,16.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,313.2,3.1,65.0,0.5,12.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,321.0,2.3,65.0,0.5,18.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,295.7,0.7,65.0,0.5,8.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,296.1,0.7,65.0,0.5,18.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,312.7,2.0,65.0,0.5,12.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,330.9,2.0,65.0,0.5,26.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,299.7,2.0,65.0,0.5,4.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,306.0,2.0,65.0,0.5,6.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,315.0,2.7,65.0,0.5,12.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,295.7,0.6,65.0,0.5,12.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,307.4,2.8,65.0,0.5,19.8,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,311.7,2.0,65.0,0.5,6.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,304.3,1.1,65.0,0.5,14.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,303.3,2.3,65.0,0.5,15.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,345.3,3.5,65.0,0.5,13.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,328.2,5.0,65.0,0.7,5.2,Mata Atlantica,??,0,0,1
25.4,69.0,7.6,0.0,30,339.1,7.1,65.0,0.7,17.0,Mata Atlantica,??,0,0,1
25.4,69.0,7.6,0.0,30,349.0,7.1,65.0,0.7,16.1,Mata Atlantica,??,0,0,1
25.4,69.0,7.6,0.0,30,340.0,7.6,65.0,0.7,13.0,Mata Atlantica,MG,0,0,1
25.4,69.0,7.6,0.0,30,344.1,5.1,65.0,0.7,11.0,Mata Atlantica,MG,0,0,1
25.4,69.0,7.6,0.0,30,334.6,5.1,65.0,0.7,11.1,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,334.1,3.4,65.0,0.7,9.6,Mata Atlantica,MG,0,0,1
25.4,69.0,7.6,0.0,30,331.8,5.9,65.0,0.7,13.2,Mata Atlantica,MG,0,0,1
25.4,69.0,7.6,0.0,30,326.3,1.8,65.0,0.7,10.2,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,367.0,5.6,95.0,0.3,5.8,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,327.6,5.6,65.0,0.3,4.8,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,4.9,95.0,0.3,6.2,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,325.5,4.9,65.0,0.3,11.1,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,333.7,28.0,65.0,0.3,9.9,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,164.5,95.0,0.3,11.1,Caatinga,BA,0,0,1
25.4,69.0,7.6,0.0,30,338.4,9.4,65.0,0.3,12.5,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,354.6,12.1,65.0,0.3,6.9,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,350.8,8.8,65.0,0.3,17.3,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,338.3,9.6,65.0,0.7,8.7,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,345.1,7.9,65.0,0.7,7.8,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,335.3,8.4,65.0,0.3,12.4,Caatinga,BA,0,0,1
25.4,69.0,7.6,0.0,30,340.9,7.4,65.0,0.3,0.8,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,7.4,95.0,0.3,6.0,Caatinga,BA,0,0,1
25.4,69.0,7.6,0.0,30,330.6,13.6,65.0,0.3,14.9,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,340.7,7.4,65.0,0.3,1.3,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,346.2,7.4,65.0,0.3,15.6,Caatinga,BA,0,0,1
25.4,69.0,7.6,0.0,30,332.1,0.8,65.0,0.3,17.6,Caatinga,BA,0,0,1
25.4,69.0,7.6,0.0,30,336.9,3.9,65.0,0.7,8.2,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,349.3,6.8,65.0,0.7,11.5,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,338.8,5.2,65.0,0.7,15.6,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,340.2,20.0,65.0,0.3,7.7,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,340.0,6.4,65.0,0.3,14.3,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,16.4,95.0,0.3,6.6,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,336.7,10.3,65.0,0.7,7.6,Mata Atlantica,BA,0,0,1
25.4,69.0,7.6,0.0,30,367.0,16.9,95.0,0.7,6.0,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,17.9,95.0,0.7,11.7,Mata Atlantica,BA,0,0,0
25.4,69.0,7.6,0.0,30,336.1,2.3,65.0,0.3,15.8,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,331.4,2.7,65.0,0.3,9.1,Caatinga,BA,0,0,1
25.4,69.0,7.6,0.0,30,348.2,12.8,65.0,0.7,3.6,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,341.6,10.3,65.0,0.7,4.6,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,335.2,7.8,65.0,0.7,12.0,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,335.4,2.6,65.0,0.3,19.2,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,343.1,10.3,65.0,0.3,12.0,Caatinga,BA,0,0,1
25.4,69.0,7.6,0.0,30,347.8,13.4,65.0,0.3,8.1,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,349.5,8.5,65.0,0.3,13.8,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,12.6,95.0,0.8,8.8,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,336.9,12.6,65.0,0.8,8.1,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,367.0,19.8,95.0,0.8,5.2,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,344.0,18.4,65.0,0.8,17.0,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,349.9,12.6,65.0,0.8,0.0,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,335.6,12.6,65.0,0.8,14.0,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,344.6,19.8,65.0,0.8,7.7,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,335.0,18.4,65.0,0.8,7.9,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,330.8,3.5,65.0,0.3,18.5,Caatinga,BA,0,0,1
25.4,69.0,7.6,0.0,30,341.5,5.8,65.0,0.3,6.4,Caatinga,BA,0,0,1
25.4,69.0,7.6,0.0,30,345.0,4.7,65.0,0.3,6.6,Caatinga,BA,0,0,0
25.4,69.0,7.6,0.0,30,342.6,7.3,65.0,0.3,9.3,Caatinga,??,0,0,0
25.4,69.0,7.6,0.0,30,354.5,19.2,65.0,0.3,12.1,Caatinga,??,0,0,0
25.4,69.0,7.6,0.0,30,339.3,6.3,65.0,0.3,7.8,Caatinga,CE,0,0,0
25.4,69.0,7.6,0.0,30,346.4,8.3,65.0,0.3,2.1,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,334.6,7.0,65.0,0.7,5.7,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,6.1,95.0,0.3,16.4,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,336.7,7.3,65.0,0.3,10.4,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,340.9,6.7,65.0,0.3,12.3,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,10.2,95.0,0.3,8.7,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,10.2,95.0,0.3,6.7,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,332.2,6.6,65.0,0.3,18.4,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,340.5,9.7,65.0,0.3,9.1,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,327.9,6.9,65.0,0.8,7.8,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,332.2,3.4,65.0,0.3,15.5,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,330.7,4.1,65.0,0.3,6.4,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,344.9,4.3,65.0,0.3,7.0,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,334.2,11.8,65.0,0.3,10.1,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,12.6,95.0,0.3,10.0,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,344.2,14.4,65.0,0.3,11.3,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,354.0,12.6,65.0,0.3,20.5,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,12.3,95.0,0.3,11.7,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,349.3,12.3,65.0,0.3,0.0,Caatinga,MA,0,0,0
